backgroundImages,endDate,eventUrl,description,listingType,eventAdmin,preProduction,autoAssociateVod,title,tags,lobbyTimeMinutes,unlisted,shortcutName,shortcutNameUrl,linkedVideoId,id,categories,startDate,estimatedAttendees,redirectVod
"[{scaleSize:Original,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/e62a9cf2-b55a-4849-a9c9-e00edb52fd06.jpg},{scaleSize:ExtraSmall,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/924c1789-cb4d-4fc0-b1e7-b23a0d91d4b8.jpg},{scaleSize:Small,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/32897998-360e-435d-881f-655fdce870bd.jpg},{scaleSize:Medium,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/4aa86dba-44c3-4283-8613-a818e1a6bc84.jpg},{scaleSize:Large,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/5afa6985-20e2-416c-a334-2ea94c1b9ca6.jpg}]",2019-11-28T12:30:00Z,https://cerner.rev.vbrick.com/#/events/6125fa21-3415-4497-841d-6eb1b11c39e7,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast Test,[],15,false,null,null,null,6125fa21-3415-4497-841d-6eb1b11c39e7,[],2019-11-28T09:00:00Z,0,false
[],2019-11-28T22:30:00Z,https://cerner.rev.vbrick.com/#/events/586b58c7-26de-4eeb-848c-4126d4cce2a2,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast Test 2,[],15,false,null,null,null,586b58c7-26de-4eeb-848c-4126d4cce2a2,[],2019-11-28T12:30:00Z,0,false
[],2019-11-29T16:30:00Z,https://cerner.rev.vbrick.com/#/events/6fe00096-628a-499d-adfb-4ff19196b0b7,"<p>https://www.google.com</p>",AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast Test,[],15,false,null,null,null,6fe00096-628a-499d-adfb-4ff19196b0b7,[],2019-11-29T06:30:00Z,0,false
[],2019-12-02T11:30:00Z,https://cerner.rev.vbrick.com/#/events/18978e5d-e823-41cb-9839-d2a728b52da5,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast Test,[],15,false,null,null,null,18978e5d-e823-41cb-9839-d2a728b52da5,[],2019-12-02T04:30:00Z,0,false
[],2019-12-02T20:30:00Z,https://cerner.rev.vbrick.com/#/events/0f9985d2-614d-482c-a613-a133beea43e3,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast Test 2,[],15,false,null,null,null,0f9985d2-614d-482c-a613-a133beea43e3,[],2019-12-02T12:30:00Z,0,false
[],2019-12-03T12:30:00Z,https://cerner.rev.vbrick.com/#/events/df99adbe-789a-47f8-bb80-e1b4ad740c93,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast Test 3,[],15,false,null,null,null,df99adbe-789a-47f8-bb80-e1b4ad740c93,[],2019-12-03T09:20:00Z,0,false
[],2019-12-03T20:00:00Z,https://cerner.rev.vbrick.com/#/events/c5f36bde-31a8-4572-9c4d-6630e3702db0,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,AWS re:Invent Keynote Day 2,[],15,false,null,null,null,c5f36bde-31a8-4572-9c4d-6630e3702db0,[],2019-12-03T15:00:00Z,7000,false
[],2019-12-03T23:00:00Z,https://cerner.rev.vbrick.com/#/events/5e99e80b-e190-4cfc-8dea-896b52879293,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,true,Revenue Cycle Town Hall,[],15,false,null,null,49c7b3bf-6a41-47a1-9c74-72bc02d42fec,5e99e80b-e190-4cfc-8dea-896b52879293,[],2019-12-03T18:00:00Z,2000,false
[],2019-12-04T12:30:00Z,https://cerner.rev.vbrick.com/#/events/87eb47bc-22a0-4de9-b00e-43eb0d7079ed,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast Test 4,[],15,false,null,null,null,87eb47bc-22a0-4de9-b00e-43eb0d7079ed,[],2019-12-04T08:30:00Z,0,false
[],2019-12-04T19:30:00Z,https://cerner.rev.vbrick.com/#/events/12cf9a89-bd5e-4dd9-ab43-055d7a900eff,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,AWS re:Invent Keynote Day 3,[],15,false,null,null,null,12cf9a89-bd5e-4dd9-ab43-055d7a900eff,[],2019-12-04T15:30:00Z,12000,false
[],2019-12-05T08:15:00Z,https://cerner.rev.vbrick.com/#/events/2cdfb6cb-7d93-42ba-8c3b-38d4d15467a9,,Private,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Broadcast test,[],15,false,null,null,null,2cdfb6cb-7d93-42ba-8c3b-38d4d15467a9,[],2019-12-05T07:30:00Z,0,false
[],2019-12-05T12:00:00Z,https://cerner.rev.vbrick.com/#/events/15f569f1-a858-404c-94e8-d5ec1cc4a2e6,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined&nbsp;<a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,true,Connect Live with Mike,[],15,false,null,null,9fa6388d-7fe9-4bba-a13d-610e10d56d73,15f569f1-a858-404c-94e8-d5ec1cc4a2e6,[],2019-12-05T08:30:00Z,4000,true
[],2019-12-05T19:30:00Z,https://cerner.rev.vbrick.com/#/events/92678abb-663d-4e71-b9ab-851aad664d59,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,AWS re:Invent Keynote Day 4,[],15,false,null,null,null,92678abb-663d-4e71-b9ab-851aad664d59,[],2019-12-05T15:30:00Z,12000,false
[],2019-12-06T18:30:00Z,https://cerner.rev.vbrick.com/#/events/600893cd-ca6e-471a-9128-fec77535a016,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,REA AdvanceConnect,[],15,false,null,null,null,600893cd-ca6e-471a-9128-fec77535a016,[],2019-12-06T15:30:00Z,12000,false
[],2019-12-09T17:30:00Z,https://cerner.rev.vbrick.com/#/events/78a07e04-ce2f-4739-996d-73a828b050c6,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Marcelo Quinones,id:27173cc3-cd24-420e-ad7a-fdacb44371d8,username:mq053048}",null,false,Shared Services Engineering (SSE) Town Hall,[],15,false,null,null,null,78a07e04-ce2f-4739-996d-73a828b050c6,[],2019-12-09T14:30:00Z,2000,false
[],2019-12-09T18:15:00Z,https://cerner.rev.vbrick.com/#/events/923434ab-05f9-4b64-bd03-84506ab416b6,,AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,true,Wellness Class: Achieving a Healthy Heart,[],15,false,null,null,1e319f1f-22de-4362-ab83-f4c1bf492303,923434ab-05f9-4b64-bd03-84506ab416b6,[],2019-12-09T16:31:00Z,0,true
[],2019-12-11T20:30:00Z,https://cerner.rev.vbrick.com/#/events/3db1f103-e8b5-4c22-8868-eaf704033d08,"<p>The event location has moved. You can access the event here.</p><p><a href=https://broadcaster-audience.mediaplatform.com/#/event/5de9a1bd0930cf0001e6d294/registration rel=noreferrer noopener>https://broadcaster-audience.mediaplatform.com/#/event/5de9a1bd0930cf0001e6d294/registration</a></p><p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Malvern Town Hall Q4,[],15,false,null,null,null,3db1f103-e8b5-4c22-8868-eaf704033d08,[],2019-12-11T17:30:00Z,1000,false
[],2019-12-12T20:15:00Z,https://cerner.rev.vbrick.com/#/events/c23294b3-9ebd-45b5-a1c5-f9348caada98,,AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,true,Wellness Class: Unpacking the Shoulder,[],15,false,null,null,null,c23294b3-9ebd-45b5-a1c5-f9348caada98,[],2019-12-12T18:31:00Z,0,true
[],2019-12-13T18:00:00Z,https://cerner.rev.vbrick.com/#/events/e7cc51dc-0bd4-46f1-b408-2d08ac079eac,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,leaderCONNECT,[],15,false,null,null,null,e7cc51dc-0bd4-46f1-b408-2d08ac079eac,[],2019-12-13T15:30:00Z,1000,false
[],2019-12-17T17:30:00Z,https://cerner.rev.vbrick.com/#/events/140677bc-5e54-4531-908a-07dc1ec63d15,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,true,HR Discover Event,[],15,false,null,null,null,140677bc-5e54-4531-908a-07dc1ec63d15,[],2019-12-17T13:30:00Z,1000,true
[],2020-01-10T23:00:00Z,https://cerner.rev.vbrick.com/#/events/18265a09-aab7-4daa-b895-85628ae60485,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,CommunityWorks Q1 2020 Town Hall,[],15,false,null,null,null,18265a09-aab7-4daa-b895-85628ae60485,[],2020-01-10T14:00:00Z,250,false
[],2020-01-23T00:30:00Z,https://cerner.rev.vbrick.com/#/events/9561c713-7333-4694-a2cb-d383859f7a58,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,true,Test Stream for GCS,[],15,false,null,null,null,9561c713-7333-4694-a2cb-d383859f7a58,[],2020-01-22T16:30:00Z,0,true
[],2020-01-23T23:00:00Z,https://cerner.rev.vbrick.com/#/events/050ee293-2f51-4772-a66d-ee2a551e0b65,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",Public,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Cerner Government Services Town Hall - Q1,[],15,false,null,null,null,050ee293-2f51-4772-a66d-ee2a551e0b65,[],2020-01-23T18:00:00Z,500,false
[],2020-01-31T20:30:00Z,https://cerner.rev.vbrick.com/#/events/46ae5a4c-6ed0-46b4-bd9e-c98fde2e8167,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Consulting - Farrell Sanders,[],15,false,null,null,null,46ae5a4c-6ed0-46b4-bd9e-c98fde2e8167,[],2020-01-31T18:31:00Z,12000,false
[],2020-02-06T22:29:00Z,https://cerner.rev.vbrick.com/#/events/754c95fa-15a9-46e1-add2-701b4f5df892,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,true,Shared Services Engineering Q1 2020 Town Hall,[],15,false,null,null,null,754c95fa-15a9-46e1-add2-701b4f5df892,[],2020-02-06T18:31:00Z,12000,true
[],2020-02-07T21:30:00Z,https://cerner.rev.vbrick.com/#/events/021a5b39-6d18-4a2a-a6ec-17a53b3212af,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,CWx Q1 2020 Town Hall,[],15,false,null,null,null,021a5b39-6d18-4a2a-a6ec-17a53b3212af,[],2020-02-07T19:00:00Z,12000,false
[],2020-02-11T18:30:00Z,https://cerner.rev.vbrick.com/#/events/26fc6f3e-d9dd-4bb2-be4b-768f781af697,"<p><em>For an optimal broadcast experience, we recommend to follow the steps out lined <a href=https://wiki.cerner.com/pages/viewpage.action?pageId=2112728144 rel=noreferrer noopener>here</a>.</em></p><p><em>During the stream, you can comment in the thread at&nbsp;</em><em><a href=https://www.yammer.com/cerner.net/#/threads/inGroup?type=in_group&amp;feedId=6129680384&amp;view=all rel=noreferrer noopener target=_blank>Broadcast at Cerner's Yammer page</a>&nbsp;or contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542) if you need help.</em></p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,true,Advisory Board: 2020 State of the Industry,[],15,false,null,null,null,26fc6f3e-d9dd-4bb2-be4b-768f781af697,[],2020-02-11T13:30:00Z,12000,true
